state,lga,ward,uid,facility_code,facility_name,reg_number,start_date,ownership,facility_level,longitude,latitude,operation_status,registration_status,license_status,created,last_updated
Lagos,Surulere,Babatunde Ayilara,14770664,24/20/1/2/2/0078,Serenity Hospital and Remileku Memorial Hospital,BN 2338314,2002-09-02,Private,Secondary,3.33567,6.51222,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-02-24 08:01:10
Lagos,Surulere,Babatunde Ayilara,51073934,24/20/1/2/2/0079,Sikeoye Hope Clinic,,2006-01-02,Private,Secondary,3.358866227,6.508477003,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-17 09:00:49
Lagos,Surulere,Babatunde Ayilara,51435581,24/20/1/2/2/0080,Smith Medical Centre,,,Private,Secondary,3.35185,6.50886,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Muniru Baruwa,49164546,24/20/1/2/2/0081,Ss Mulumba & David Catholic Clinic,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Irone,84330882,24/20/1/2/2/0082,Ss Simeon Galdinus Medical Centre,,2004-03-04,Private,Secondary,3.331675401,6.487069441,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-19 10:31:17
Lagos,Surulere,Akinhunmi Cole,16058841,24/20/1/2/2/0083,St Claire Specialist Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Agunbiade,53088456,24/20/1/2/2/0084,St Luke Medical Center,,1996-01-05,Private,Secondary,3.33475,6.49798,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-19 12:33:19
Lagos,Surulere,Muniru Baruwa,51776203,24/08/1/2/2/0051,St Maria Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Jinadu Aiyetoro,14240059,24/20/1/2/2/0085,St Mary'S Specialist Centre,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Gbaja,53156381,24/20/1/2/2/0086,St Tropez Hospital,,,Private,Secondary,3.356547104,6.507455041,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Gbaja,73322982,24/20/1/2/1/0001,Surulere General Hospital,,,Public,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Nuru Oniwo,60622309,24/20/1/2/2/0087,Surulere Medical and Dental Clinic,,,Private,Secondary,3.35746,6.50857,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Sanusi,21590093,24/20/1/2/2/0088,The Comforter Hospital,,,Private,Secondary,3.334106446,6.498291015,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Sanusi,65197076,24/04/1/2/2/0036,The Lords Chosen Mission Hospital,,,Private,Secondary,3.319885254,6.491882324,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Adeniran Ogunsanya,71504883,24/20/1/2/2/0090,Toki Medical Centre,LAZ127660,1999-05-07,Private,Secondary,3.35803,6.4911,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-04-27 15:19:47
Lagos,Surulere,Obele Oniwala,41035019,24/20/1/2/2/0091,Topaz Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Mosafejo / Ojuelegba,60628022,24/20/1/2/2/0092,Tunrayo Hospital,,,Private,Secondary,3.36907959,6.5100708,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Agunbiade,14317374,24/20/1/2/2/0093,Uwemedimo Hospital,,2001-11-04,Private,Secondary,3.326477051,6.496704101,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-21 16:46:28
Lagos,Surulere,Ogunsami/Karounmi,47945879,24/20/1/2/2/0094,Waterfall Hospital,,,Private,Secondary,3.348983087,6.502754751,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Babatunde Ayilara,44720858,24/20/1/2/2/0095,Wellspring Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Surulere,Babatunde Ayilara,44021953,24/20/1/2/2/0096,Zolace Clinic,,,Private,Secondary,3.35107,6.50468,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Ikeja,Wasimi,21918085,24/11/1/2/2/0010,Eko Corp Hospital (Ikeja),,1982-02-02,Private,Tertiary,3.35707,6.58744,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-02-24 19:38:58
Lagos,Mushin,Papa Ajao,36367740,24/16/1/3/1/0001,Nigeria Armed Forces Resettlement Centre,,,Public,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Lagos,Shomolu,Igbobi/ Fadeyi,43562007,24/19/1/2/1/0002,National Orthopaedic Hospital (Lagos),,1945-12-06,Public,Tertiary,3.37295,6.53054,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-04 12:43:52
Nasarawa,Akwanga,Akwanga West,21107691,25/01/1/1/1/0002,Akwanga College Of Education Medical Center,,1990-11-05,Public,Secondary,8.40017,8.93484,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 17:56:12
Nasarawa,Akwanga,Akwanga East,39204389,25/01/1/2/1/0001,General Hospital Akwanga,,1998-06-05,Public,Secondary,8.41123,8.90306,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 17:40:48
Nasarawa,Akwanga,Akwanga East,48762680,25/01/1/2/2/0001,Orient Hospital Akwanga,,2000-08-12,Private,Secondary,8.41281,8.91372,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-01 20:35:10
Nasarawa,Akwanga,Akwanga West,47298635,25/01/1/2/2/0003,Royal Hospital  Akwanga,,1997-07-07,Private,Secondary,8.39938,8.91168,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-02 12:06:20
Nasarawa,Awe,Madaki,74619094,25/02/1/2/1/0001,Awe General Hospital,,1981-01-01,Public,Secondary,9.14417,8.11007,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 16:39:16
Nasarawa,Awe,Madaki,85062530,25/02/1/2/2/0053,Satellite Hospital Awe,,2019-04-10,Private,Secondary,9.15494,8.11104,Operational,Pending Registration,Not Licensed,2020-03-20 23:51:37,2020-03-21 14:42:26
Nasarawa,Doma,Agbashi,72671138,25/03/1/2/1/0001,Agbashi General Hospital,,2000-01-02,Public,Secondary,8.12231,8.02483,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 13:33:29
Nasarawa,Doma,Sarki Dawaki,68067671,25/03/1/2/1/0002,Doma General Hospital,,1987-08-11,Public,Secondary,8.35132,8.38083,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 17:00:46
Nasarawa,Karu,Karu,59338651,25/04/1/2/1/0002,Karu Hospital (Karu),,,Public,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Karu,Karu,43548219,25/04/1/2/1/0003,Kay Hospital (Karu),,2011-04-07,Private,Secondary,7.638,9.0039,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-22 19:39:43
Nasarawa,Karu,Karu,53271122,25/04/1/1/1/0159,Missan Maternal and Child Health Clinic,,2000-03-02,Private,Secondary,5.73024,8.0304,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-27 23:04:09
Nasarawa,Karu,Karu,38965201,25/04/1/2/2/0162,Olawore   Maraba Hospital,RC1116483,2005-10-05,Private,Secondary,7.60789,9.02183,Operational,Registered,Licensed,2020-03-20 12:55:15,2020-03-20 14:18:43
Nasarawa,Karu,Panda/Kare,34336344,25/04/1/2/1/0005,Panda General Hospital,,,Public,Secondary,7.917709,9.275893,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Karu,Karu,26917611,25/04/1/2/2/0002,Rex Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Karu,Uke,30769428,25/04/1/2/1/0006,Uke General Hospital,,1983-12-03,Public,Secondary,7.71134552,8.89614744,Operational,Registered,Not Applicable,2018-01-01 01:01:01,2020-05-03 19:04:45
Nasarawa,Keana,Oki,19263433,25/05/1/2/1/0002,Keana General Hospital,,1983-02-05,Public,Secondary,8.80036,8.15244,Operational,Registered,Not Applicable,2018-01-01 01:01:01,2020-03-25 00:53:04
Nasarawa,Keffi,Angwar Rimi,78306867,25/06/1/1/2/0003,Amosun Maternal And Child Health Clinic,,1987-05-10,Private,Secondary,7.88028,8.84601,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 14:23:56
Nasarawa,Keffi,Angwar Rimi,87138639,25/06/1/2/2/0001,Danbal Hospital,,,Private,Secondary,7.87897,8.85154,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Keffi,Goriya,72453177,25/06/1/2/2/0030,Divine Mercy Clinic Keffi,,2019-01-03,Private,Secondary,7.8841,8.84235,Operational,Registered,Licensed,2020-03-20 20:57:08,2020-03-21 10:44:35
Nasarawa,Keffi,Sabon Gari,50408454,25/06/1/1/2/0012,Innovative Biotech  Hospital,,2006-06-05,Private,Secondary,7.83463,8.86383,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-21 18:08:05
Nasarawa,Keffi,Goriya,44391896,25/06/1/1/2/0013,Jama'A Medical Centre,,2002-01-09,Private,Secondary,7.88689,8.83815,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 17:01:13
Nasarawa,Keffi,Iya 2,30937819,25/06/1/2/1/0001,Keffi General Hospital,,2003-04-10,Public,Secondary,7.86176,8.84401,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-03-27 22:20:03
Nasarawa,Keffi,Iya 2,72846796,25/06/1/2/2/0002,Kowa Hospital (Keffi),,2010-01-02,Private,Secondary,7.86399,8.84793,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 18:19:10
Nasarawa,Keffi,Angwar Rimi,44257439,25/06/1/2/2/0003,Nagari Hospital,,1992-01-01,Private,Secondary,7.88173,8.84941,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 14:53:58
Nasarawa,Keffi,Angwar Rimi,86494635,25/06/1/2/2/0028,Nasara  Hospital Keffi,,2019-05-02,Private,Secondary,7.87589,8.85819,Operational,Registered,Licensed,2020-03-20 18:37:01,2020-03-21 13:35:09
Nasarawa,Keffi,Goriya,82435813,25/06/1/1/1/0012,Nassarawa University Health Clinic,,2009-09-12,Public,Secondary,7.89898,8.84282,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-28 16:15:18
Nasarawa,Keffi,Angwar Rimi,36343910,25/06/1/1/2/0017,Rayyan Hospital Keffi,,2012-06-08,Private,Secondary,7.89065,8.85039,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-02 06:56:19
Nasarawa,Keffi,Iya 1,64073183,25/06/1/1/2/0022,"Shukura Hospital, Keffi",,2003-03-12,Private,Secondary,7.87509,8.85819,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-28 00:00:56
Nasarawa,Keffi,Iya 2,85654686,25/06/1/2/2/0029,Tsohon kasuwa Clinic Keffi,,1981-02-08,Private,Secondary,7.87241,8.8472,Operational,Registered,Licensed,2020-03-20 18:43:38,2020-03-21 15:05:11
Nasarawa,Kokona,Garaku,31671940,25/07/1/2/1/0001,Garaku General Hospital,,1993-05-01,Public,Secondary,8.12133,8.84584,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-03-21 16:54:15
Nasarawa,Lafia,Chiroma,20323139,25/08/1/2/2/0180,Al- Tershak Hospital- Lafia,,2019-01-01,Private,Secondary,8.53292,8.49599,Operational,Unknown,Licensed,2020-03-21 08:27:34,2020-03-21 10:34:25
Nasarawa,Lafia,Shabu Kwandare,73220871,25/08/1/2/2/0185,Chelsea Clinic,,2011-01-01,Private,Secondary,8.55062,8.56822,Operational,Registered,Licensed,2020-03-24 08:21:20,2020-04-03 05:22:18
Nasarawa,Lafia,Unknown,45550054,25/08/1/2/1/0003,Lafia Prison Service Clinic,,,Public,Secondary,8.507507324,8.496704102,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Lafia,Shabu Kwandare,14528985,25/08/1/2/1/0002,Shabu Comprehensive Health Centre,,1992-01-01,Public,Secondary,8.55601967,8.5740927,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-04-30 16:33:51
Nasarawa,Lafia,Unknown,35921052,25/08/1/2/2/0001,Waziri Royal Hospital Adogi,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Nasarawa,Unknown,73915915,25/09/1/2/2/0001,Alfa Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Nasarawa,Nassarawa Main Town,69427759,25/09/1/2/2/0002,Dehi Hospital And Maternity,,,Private,Secondary,7.70548,8.53767,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Nasarawa,Unknown,44176784,25/09/1/2/1/0001,General Hospital Mararaba Udege,,,Public,Secondary,7.78417272,8.31672234,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Nasarawa,Unknown,17462511,25/09/1/2/2/0003,Henad Medical Centre Na,,,Private,Secondary,7.71915,8.55497,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Nasarawa,Nassarawa Main Town,83526269,25/09/1/2/1/0002,Nassarawa General Hospital,,1980-03-18,Public,Secondary,7.69844,8.53909,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-03-28 00:14:08
Nasarawa,Nasarawa,Unknown,37712428,25/09/1/2/1/0003,Primary Health Care Bakin Ayini,,,Public,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Nasarawa Eggon,Alushi/Ginda,32767041,25/10/1/1/2/0002,Evangelical Reformed Church Of Christ (ERCC) Hospital Alushi,,1948-06-01,Private,Secondary,8.36974,8.91655,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 16:32:45
Nasarawa,Nasarawa Eggon,Nassarawa Eggon,51002948,25/10/1/2/2/0061,Luka Memorial Hospital,,1987-03-05,Private,Secondary,8.53525,8.70981,Operational,Registered,Licensed,2020-03-20 23:55:59,2020-03-21 13:33:26
Nasarawa,Nasarawa Eggon,Alogani,70656441,25/10/1/1/1/0057,Nassarawa Eggon General Hospital,,1991-09-05,Public,Secondary,8.52726,8.71082,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 14:35:08
Nasarawa,Nasarawa Eggon,Wakama,23229690,25/10/1/2/2/0001,Our Lady's of Apostles (OLA) Hospital,,1953-11-05,Private,Secondary,8.38014,8.90551,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-02 05:56:54
Nasarawa,Obi,Obi,81049094,25/11/1/2/2/0002,Obi General Hospital,,1991-12-24,Public,Secondary,8.78453,8.38243,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-03-28 22:36:55
Nasarawa,Toto,Toto,13675376,25/12/1/2/2/0001,Toto General Hospital,,1989-07-02,Public,Secondary,7.08292,8.38406,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-04-29 09:54:26
Nasarawa,Toto,Umaisha,63051107,25/12/1/2/1/0001,Umaisha General Hospital,,1989-07-02,Public,Secondary,7.18818,8.01698,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-05-03 19:15:11
Nasarawa,Wamba,Wamba West,71225180,25/13/1/1/1/0058,Wamba General Hospital,,1999-01-01,Public,Secondary,8.59838,8.94851,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-05-05 10:05:03
Nasarawa,Karu,Karu Unknown,16678630,25/04/1/3/2/0002,Mayor Specialist Hospital,,2009-01-08,Private,Tertiary,7.60226,9.03352,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-27 22:54:30
Nasarawa,Keffi,Goriya,25548169,25/06/1/3/1/0001,Keffi Federal Medical Centre,,2000-01-03,Public,Tertiary,7.88452,8.84704,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 18:09:17
Nasarawa,Lafia,Gayam,65708575,25/08/1/3/1/0001,Dalhatu Araf Specialist Hospital,,1974-01-01,Public,Tertiary,8.52292,8.50148,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-03-27 22:15:46
Nasarawa,Lafia,Unknown,36091545,25/08/1/3/1/0002,Dash Lafia,,,Public,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Nasarawa,Nasarawa,Unknown,65591332,25/09/1/3/2/0001,Wase Specialist Hospital Mohammad Abdullahi,,,Private,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Niger,Agaie,Ekobaddegi,39839257,26/01/1/2/1/0033,Agaie General Hospital,,1978-04-29,Public,Secondary,6.32812,9.01396,Operational,Registered,Licensed,2019-05-23 11:35:01,2019-05-23 15:20:08
Niger,Bida,Cheniyan,42300913,26/03/1/2/2/0036,Bida Clinic,,1986-06-01,Private,Secondary,006.00257,09.09469,Operational,Registered,Licensed,2019-06-06 09:02:28,2019-06-10 09:25:57
Niger,Bida,Umaru Majigi B,52196474,26/03/1/2/1/0019,Bida Federal Polytecnic Medical  Centre,,1977-05-02,Public,Secondary,006.00475,09.04860,Operational,Registered,Licensed,2019-05-23 12:48:38,2019-05-23 13:48:37
Niger,Bida,Wadata,21333793,26/03/1/2/2/0031,Bologi Clinic,,2012-06-01,Private,Secondary,005.98946,09.09650,Operational,Registered,Licensed,2019-06-06 08:30:07,2019-06-10 09:32:09
Niger,Bida,Bariki,55461999,26/03/1/2/2/0026,Corner Sotne Hospital,,1995-05-01,Private,Secondary,005.99448,09.06430,Operational,,Licensed,2019-05-25 12:11:30,2019-05-28 10:13:01
Niger,Bida,Bariki,76332306,26/03/1/1/2/0007,Sauki Hospital,,1985-05-01,Private,Secondary,005.99851,09.07652,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-30 14:57:12
Niger,Bida,Cheniyan,68070361,26/03/1/2/2/0029,Yebo Soko Specialist Hospital,,2005-05-01,Private,Secondary,005.98844,09.08745,Operational,Registered,Licensed,2019-05-25 12:26:06,2019-05-28 12:04:41
Niger,Borgu,Bussa,70219852,26/04/1/2/1/0001,New Busa General Hospital,,1960-05-01,Public,Secondary,04.50119,09.87451,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-05-30 13:42:27
Niger,Bosso,Chanchaga,82113378,26/05/1/1/1/0007,Dr Musa Inuwa M I Wushish Primary Healthcare Centre,,2013-01-02,Public,Secondary,,,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-26 21:27:02
Niger,Chanchaga,Tudunwada North,65835386,26/06/1/2/1/0033,M.I Wushishi,,2019-05-23,Public,Secondary,007.57593,09.59644,Operational,Not Applicable,Not Applicable,2019-05-23 12:01:50,2019-05-28 09:01:55
Niger,Chanchaga,Tudunwada South,83650820,26/06/1/2/2/0001,Masol Hospital And Maternity Home,,,Private,Secondary,6.55099,9.59153,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Niger,Chanchaga,Makera,58349945,26/06/1/2/1/0001,Minna General Hospital,,,Public,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Niger,Chanchaga,Makera,14868559,26/06/1/2/1/0002,Railway  Industrial Clinic,,2019-05-23,Public,Secondary,007.54368,09.60666,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-05-30 14:28:36
Niger,Chanchaga,Tudunwada South,13836039,26/06/1/2/2/0002,White Heart Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Niger,Gurara,Gawu,51834509,26/09/1/3/1/0001,Gawu Family Medicine Practice Centre,,1990-05-23,Public,Secondary,006.99377,09.27303,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-05-23 12:32:48
Niger,Kontagora,Nagwamatse,70025412,26/11/1/2/1/0001,311 Mrs Army Barracks clinic,,1975-05-06,Public,Secondary,005.50410,10.42224,Operational,Unknown,Licensed,2018-01-01 01:01:01,2019-05-30 09:30:29
Niger,Kontagora,Gabas,24766577,26/11/1/1/2/0001,Al- Azeez Medical Centre,RC.419840,1997-01-11,Private,Secondary,005.49057,10.4116,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-23 13:26:28
Niger,Kontagora,Kudu,63870179,26/11/1/2/1/0002,Kontagora General Hospital,,2055-05-15,Public,Secondary,5.47051,10.40137,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-09-04 10:14:08
Niger,Lapai,Gulu/Vatsa,20393766,26/12/1/2/1/0001,ABDULSALAM ABUBAKAR GENERAL HOSPITAL GULU,,2014-03-04,Public,Secondary,006.58456,008.64904,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-23 10:12:24
Niger,Lapai,Arewa/Yamma,47686977,26/12/1/2/1/0002,General Hospital Lapai,,1991-02-10,Public,Secondary,006.57130,009.05251,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-23 10:48:04
Niger,Lavun,Kutigi,28942193,26/13/1/1/1/0054,Kutigi General Hospital,,1976-02-01,Public,Secondary,005.,09.20467,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-27 19:57:01
Niger,Magama,Auna Central,30211208,26/14/1/2/1/0046,AUNA GENARAL HOSPITAL,,1988-04-12,Public,Secondary,004.44234,10.11192,Operational,Registered,Licensed,2019-05-23 09:09:04,2019-05-23 11:14:54
Niger,Magama,Nasko,22598572,26/14/1/2/1/0001,Nasko Shehu Shagari General Hospital,,2011-01-01,Public,Secondary,004.91188,10.51437,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-29 10:18:00
Niger,Mariga,Bangi,12563330,26/15/1/2/1/0001,Bangi General Hospital,,2008-08-05,Public,Secondary,5.81966,10.82974,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-23 15:46:16
Niger,Mariga,Kumbashi,62850994,26/15/1/2/1/0002,Mariga Rural Hospital,,,Public,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Niger,Mokwa,Mokwa Central,26192723,26/17/1/2/2/0001,General Hospital Mokwa,,1990-08-04,Public,Secondary,005.05816,09.29176,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-29 07:40:32
Niger,Mokwa,Kudu,26851624,26/17/1/2/1/0002,Mokwa General Hospital,,,Public,Secondary,5.06222,9.29045,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Niger,Paikoro,Kaffin Koro,40714846,26/19/1/2/1/0001,General Hospital Kaffin Koro,,,Public,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Niger,Rafi,Sabon Gari,73827172,26/20/1/1/2/0002,Asmau Clinic Kagara,,1991-10-08,Private,Secondary,6.24513,10.17931,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-23 12:18:21
Niger,Rafi,Sabon Gari,87207568,26/20/1/2/1/0001,General Hospital Kagara,,1976-06-03,Public,Secondary,6.25819,10.1918,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-23 12:45:50
Niger,Rafi,Sabon Gari,66321963,26/20/1/2/1/0002,Kagara General Hospital,,1976-02-02,Public,Secondary,6.25868,10.19163,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-02 07:25:37
Niger,Rijau,Tungan Magajiyya,52470489,26/21/1/2/1/0001,Ni T/Magajiya General Hospital,,1960-01-01,Public,Secondary,005.27451,11.1688,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-05-30 13:43:55
Niger,Rijau,Tungan Magajiyya,40681256,26/21/1/2/1/0002,Tungan Magajiya General Hospital,,1960-01-01,Public,Secondary,5.274441,11.1688,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-05-31 14:22:49
Niger,Shiroro,Ubandoma,19587802,26/22/1/1/1/0020,General Hospital Kuta,,1974-01-02,Public,Secondary,6.71342,9.85673,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-23 12:47:15
Niger,Suleja,Bagama B ward,40295411,26/23/1/2/2/0023,Base Medical,,1994-10-11,Private,Secondary,007.18504,09.19356,Operational,Registered,Licensed,2019-05-23 16:14:19,2019-05-27 10:12:06
Niger,Suleja,Iku I,28417727,26/23/1/2/2/0019,Berith Specialist Hospital,,2014-08-12,Private,Secondary,007.17327,09.20672,Operational,Registered,Licensed,2019-05-23 10:39:33,2019-05-23 11:40:43
Niger,Suleja,Bagama B ward,46092010,26/23/1/2/2/0036,Charles Hospital,,2017-04-12,Private,Secondary,007.18473,09.18546,Operational,Registered,Licensed,2019-05-23 15:05:52,2019-05-23 15:36:49
Niger,Suleja,Bagama B ward,69059250,26/23/1/2/2/0041,Citizen Hospital,,1995-12-11,Private,Secondary,007.18290,09.19081,Operational,Registered,Licensed,2019-05-23 14:50:06,2019-05-23 15:40:01
Niger,Suleja,Bagama B ward,25228521,26/23/1/2/2/0031,Delight Hospital,,1982-08-01,Private,Secondary,007.18671,09.19047,Operational,Registered,Licensed,2019-05-23 14:55:15,2019-05-23 15:42:24
Niger,Suleja,Bagama A ward,78719990,26/23/1/2/2/0043,Diamond Hospital,,1982-05-01,Private,Secondary,007.18503,09.17841,Operational,Registered,Licensed,2019-05-23 15:09:43,2019-05-23 15:42:00
Niger,Suleja,Bagama B ward,45017529,26/23/1/2/2/0034,Fary Clinic,,1993-10-12,Private,Secondary,007.18292,09.19431,Operational,Registered,Licensed,2019-05-23 14:46:08,2019-05-23 15:35:51
Niger,Suleja,Kurmin Sarki,86412874,26/23/1/2/2/0044,Frambas Hill Hospital,,2018-12-06,Private,Secondary,007.17278,09.19414,Operational,Registered,Licensed,2019-05-23 14:03:25,2019-05-26 21:59:49
Niger,Suleja,Hashimi B,53706918,26/23/1/2/2/0038,Gaskiya Hospital,,1983-08-12,Private,Secondary,007.18012,09.18536,Operational,Registered,Licensed,2019-05-23 14:38:21,2019-05-26 21:30:30
Niger,Suleja,Kurmin Sarki,18594937,26/23/1/2/1/0023,General Hospital Suleja,,1966-01-02,Public,Secondary,007.17723,09.19066,Operational,Registered,Licensed,2019-05-23 15:35:43,2019-05-27 11:20:00
Niger,Suleja,Kurmin Sarki,24441454,26/23/1/2/2/0025,Ivory Forte Hospital,,2006-03-04,Private,Secondary,007.17510,09.19706,Operational,Registered,Licensed,2019-05-23 12:58:33,2019-05-23 13:17:37
Niger,Suleja,Iku II,79528101,26/23/1/2/2/0024,King Salem Hospital,,1982-12-03,Private,Secondary,007.18520,09.15793,Operational,Registered,Licensed,2019-05-23 12:03:46,2019-05-23 14:05:51
Niger,Suleja,Iku I,77127949,26/23/1/2/2/0024,Kwamba Medical Centre,,2013-07-08,Private,Secondary,007.17007,09.20991,Operational,Registered,Licensed,2019-05-23 12:15:48,2019-05-27 20:19:12
